feedback	assignments	workerid	Answer.system	creationtime	Answer.time_in_minutes	deadline	viewhit	keywords	Answer.trials	assignmentduration	title	assignmentapprovaltime	reject	assignmentstatus	hitlifetime	numpending	description	assignmentid	Answer.setup	assignmentaccepttime	numavailable	numcomplete	assignmentsubmittime	annotation	Answer.subject_information	reviewstatus	autoapprovaltime	hitstatus	autoapprovaldelay	hittypeid	assignmentrejecttime	reward	hitid
	4	0	"{""Browser"":""Firefox"",""OS"":""Windows"",""screenH"":1206,""screenW"":2144}"	Thu Jan 24 14:36:57 EST 2019	2.981716666666667		https://requester.mturk.com/mturk/manageHIT?HITId=3PA41K45VNEC3RIXKYXOSMAW495P7M	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.16}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.65}, {""exclusion_num"": 1, ""target"": ""equal""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:36:57 EST 2019	0	Guess what someone else is trying to tell you	3X87C8JFV7LL9L1YYGFPC2RNAF6SQL	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""hat"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:58:35 EST 2019	0	0	Thu Jan 24 15:03:18 EST 2019	1 cond	"{""language"":""english"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""33"",""gender"":""Male"",""education"":""2"",""problems"":""no"",""fairprice"":""Slightly underpaid in the grand scheme of things but good for mturk"",""comments"":""""}"	NotReviewed	Fri Jan 25 15:03:18 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3PA41K45VNEC3RIXKYXOSMAW495P7M
	4	1	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:36:57 EST 2019	1.8336333333333332		https://requester.mturk.com/mturk/manageHIT?HITId=3PA41K45VNEC3RIXKYXOSMAW495P7M	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.39}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.82}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:36:57 EST 2019	0	Guess what someone else is trying to tell you	3HFNH7HEMIOIJGS73GL8NO8KM4CQGZ	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""right"",""first_object"":""hat"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:37:05 EST 2019	0	0	Thu Jan 24 15:10:31 EST 2019	1 cond	"{""language"":""english"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""44"",""gender"":""Male"",""education"":""3"",""problems"":""no"",""fairprice"":"".30"",""comments"":""""}"	NotReviewed	Fri Jan 25 15:10:31 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3PA41K45VNEC3RIXKYXOSMAW495P7M
	4	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1440,""screenW"":2560}"	Thu Jan 24 14:36:57 EST 2019	0.9455		https://requester.mturk.com/mturk/manageHIT?HITId=3PA41K45VNEC3RIXKYXOSMAW495P7M	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.88}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:36:57 EST 2019	0	Guess what someone else is trying to tell you	378XPAWRUDN4SRRL48OPI06VXZIAI4	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""hat"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:37:05 EST 2019	0	0	Thu Jan 24 15:25:48 EST 2019	1 cond	"{""language"":"""",""enjoyment"":""-1"",""age"":"""",""gender"":"""",""education"":""-1"",""problems"":"""",""fairprice"":"""",""comments"":""""}"	NotReviewed	Fri Jan 25 15:25:48 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3PA41K45VNEC3RIXKYXOSMAW495P7M
	4	3	"{""Browser"":""Firefox"",""OS"":""Windows"",""screenH"":900,""screenW"":1600}"	Thu Jan 24 14:36:57 EST 2019	2.3524166666666666		https://requester.mturk.com/mturk/manageHIT?HITId=3PA41K45VNEC3RIXKYXOSMAW495P7M	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 1}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.76}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:36:57 EST 2019	0	Guess what someone else is trying to tell you	3ATTHHXXWBYGO4ZEFIG328HTYK2XI6	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""hat"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 15:44:58 EST 2019	0	0	Thu Jan 24 15:52:08 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""49"",""gender"":""Male"",""education"":""3"",""problems"":"""",""fairprice"":""Yes thank you."",""comments"":""Good luck with your study.""}"	NotReviewed	Fri Jan 25 15:52:08 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3PA41K45VNEC3RIXKYXOSMAW495P7M
	3	0	"{""Browser"":""Chrome"",""OS"":""Linux"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:06 EST 2019	3.4991666666666665		https://requester.mturk.com/mturk/manageHIT?HITId=3IYI9285WSAMTXAVG20FBCGYWLQCJ2	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 1}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.58}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:06 EST 2019	0	Guess what someone else is trying to tell you	37UEWGM5HUILR2H4YCP5LREJG1VR11	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""hat"",""second_object"":""plant"",""doors"":""closed""}"	Thu Jan 24 14:38:45 EST 2019	0	0	Thu Jan 24 14:44:00 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""21"",""gender"":""Male"",""education"":""-1"",""problems"":"""",""fairprice"":""0.30"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:44:00 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3IYI9285WSAMTXAVG20FBCGYWLQCJ2
	3	1	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1080,""screenW"":1920}"	Thu Jan 24 14:37:06 EST 2019	1.3404166666666666		https://requester.mturk.com/mturk/manageHIT?HITId=3IYI9285WSAMTXAVG20FBCGYWLQCJ2	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.75}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.79}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:06 EST 2019	0	Guess what someone else is trying to tell you	37UQDCYH6Y5RVVDNWCBONYUZ4T8V7V	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""right"",""first_object"":""hat"",""second_object"":""plant"",""doors"":""closed""}"	Thu Jan 24 14:37:16 EST 2019	0	0	Thu Jan 24 14:48:45 EST 2019	1 cond	"{""language"":""english"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""25"",""gender"":""Male"",""education"":""2"",""problems"":""no"",""fairprice"":"".50"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:48:45 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3IYI9285WSAMTXAVG20FBCGYWLQCJ2
	3	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":864,""screenW"":1536}"	Thu Jan 24 14:37:06 EST 2019	2.04285		https://requester.mturk.com/mturk/manageHIT?HITId=3IYI9285WSAMTXAVG20FBCGYWLQCJ2	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.82}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.85}, {""exclusion_num"": 1, ""target"": ""equal""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:06 EST 2019	0	Guess what someone else is trying to tell you	3E1QT0TDFQJQ93Y67A4BM9007BII88	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""hat"",""second_object"":""plant"",""doors"":""closed""}"	Thu Jan 24 15:20:08 EST 2019	0	0	Thu Jan 24 15:22:30 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""24"",""gender"":""Female"",""education"":""3"",""problems"":""n/a"",""fairprice"":""Yes"",""comments"":""""}"	NotReviewed	Fri Jan 25 15:22:30 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3IYI9285WSAMTXAVG20FBCGYWLQCJ2
	3	0	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":720,""screenW"":1280}"	Thu Jan 24 14:37:11 EST 2019	2.95575		https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTV5N85WTSBOFZZ3CD3O6YY	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.99}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.99}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:11 EST 2019	0	Guess what someone else is trying to tell you	33CID5710536Y706GW6SN8KH8TKL3X	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""hat"",""second_object"":""tape"",""doors"":""closed""}"	Thu Jan 24 14:37:16 EST 2019	0	0	Thu Jan 24 14:40:17 EST 2019	1 cond	"{""language"":""english"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""60"",""gender"":""Female"",""education"":""3"",""problems"":""no"",""fairprice"":""yes"",""comments"":""cheers""}"	NotReviewed	Fri Jan 25 14:40:17 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	30EV7DWJTV5N85WTSBOFZZ3CD3O6YY
	3	1	"{""Browser"":""Firefox"",""OS"":""Mac"",""screenH"":900,""screenW"":1440}"	Thu Jan 24 14:37:11 EST 2019	10.398516666666668		https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTV5N85WTSBOFZZ3CD3O6YY	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.45}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.77}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:11 EST 2019	0	Guess what someone else is trying to tell you	3ZSANO2JCGHOIWBPK04V03N93DXFSE	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""hat"",""second_object"":""tape"",""doors"":""closed""}"	Thu Jan 24 14:37:16 EST 2019	0	0	Thu Jan 24 15:03:26 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""34"",""gender"":""Female"",""education"":""2"",""problems"":"""",""fairprice"":"".50"",""comments"":""""}"	NotReviewed	Fri Jan 25 15:03:26 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	30EV7DWJTV5N85WTSBOFZZ3CD3O6YY
	3	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1080,""screenW"":1920}"	Thu Jan 24 14:37:11 EST 2019	7.78635		https://requester.mturk.com/mturk/manageHIT?HITId=30EV7DWJTV5N85WTSBOFZZ3CD3O6YY	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.84}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.65}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:11 EST 2019	0	Guess what someone else is trying to tell you	338JKRMM2794WWG1YQ64IO5GXM5AHD	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""right"",""first_object"":""hat"",""second_object"":""tape"",""doors"":""closed""}"	Thu Jan 24 14:50:07 EST 2019	0	0	Thu Jan 24 15:26:30 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""38"",""gender"":""Male"",""education"":""3"",""problems"":""None"",""fairprice"":""0.40"",""comments"":""none""}"	NotReviewed	Fri Jan 25 15:26:30 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	30EV7DWJTV5N85WTSBOFZZ3CD3O6YY
	3	0	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1152,""screenW"":2048}"	Thu Jan 24 14:37:17 EST 2019	1.2367		https://requester.mturk.com/mturk/manageHIT?HITId=3IZVJEBJ6AUNDV6YOXQYD6CEJXS6ZP	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 1}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.92}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:17 EST 2019	0	Guess what someone else is trying to tell you	3KWTYT0871D9CMNAUFUL25I1MPBL5N	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""plant"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:37:27 EST 2019	0	0	Thu Jan 24 14:38:53 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""27"",""gender"":""Male"",""education"":""2"",""problems"":""No"",""fairprice"":"".50"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:38:53 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3IZVJEBJ6AUNDV6YOXQYD6CEJXS6ZP
	3	1	"{""Browser"":""Chrome"",""OS"":""Mac"",""screenH"":1050,""screenW"":1680}"	Thu Jan 24 14:37:17 EST 2019	1.8448833333333334		https://requester.mturk.com/mturk/manageHIT?HITId=3IZVJEBJ6AUNDV6YOXQYD6CEJXS6ZP	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.89}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 1}, {""exclusion_num"": 1, ""target"": ""equal""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:17 EST 2019	0	Guess what someone else is trying to tell you	37Z929RLGAIY11TQFK9KH72AUM5STZ	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""plant"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:37:43 EST 2019	0	0	Thu Jan 24 14:43:52 EST 2019	1 cond	"{""language"":""english"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""51"",""gender"":""Female"",""education"":""3"",""problems"":""no"",""fairprice"":""50"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:43:52 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3IZVJEBJ6AUNDV6YOXQYD6CEJXS6ZP
	3	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:17 EST 2019	2.84805		https://requester.mturk.com/mturk/manageHIT?HITId=3IZVJEBJ6AUNDV6YOXQYD6CEJXS6ZP	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.65}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.8}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:17 EST 2019	0	Guess what someone else is trying to tell you	3MX2NQ3YCA44CG4Z8YX9DZDOTYLX5L	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""plant"",""second_object"":""fishbowl"",""doors"":""closed""}"	Thu Jan 24 14:38:33 EST 2019	0	0	Thu Jan 24 14:44:06 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""69"",""gender"":""Male"",""education"":""2"",""problems"":""no"",""fairprice"":""..35"",""comments"":""nope""}"	NotReviewed	Fri Jan 25 14:44:06 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3IZVJEBJ6AUNDV6YOXQYD6CEJXS6ZP
	3	0	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":900,""screenW"":1600}"	Thu Jan 24 14:37:22 EST 2019	2.188483333333333		https://requester.mturk.com/mturk/manageHIT?HITId=3MDWE879UHCEDG5GGQD7BYWDIVE9BX	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.79}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.56}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:22 EST 2019	0	Guess what someone else is trying to tell you	3CFVK00FWMV5VQNOZY4QUBW1IKML63	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""plant"",""second_object"":""hat"",""doors"":""closed""}"	Thu Jan 24 14:37:27 EST 2019	0	0	Thu Jan 24 14:39:53 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""31"",""gender"":""Male"",""education"":""2"",""problems"":""No problems or bugs, thank you."",""fairprice"":""Yes."",""comments"":""""}"	NotReviewed	Fri Jan 25 14:39:53 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3MDWE879UHCEDG5GGQD7BYWDIVE9BX
	3	1	"{""Browser"":""Firefox"",""OS"":""Windows"",""screenH"":720,""screenW"":1280}"	Thu Jan 24 14:37:22 EST 2019	1.8049		https://requester.mturk.com/mturk/manageHIT?HITId=3MDWE879UHCEDG5GGQD7BYWDIVE9BX	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.73}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.93}, {""exclusion_num"": 1, ""target"": ""equal""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:22 EST 2019	0	Guess what someone else is trying to tell you	354P56DE9LDB33WJ2H6JCBAS5PIS7R	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""plant"",""second_object"":""hat"",""doors"":""closed""}"	Thu Jan 24 15:02:22 EST 2019	0	0	Thu Jan 24 15:07:26 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""22"",""gender"":""Female"",""education"":""3"",""problems"":""no"",""fairprice"":""yes"",""comments"":""""}"	NotReviewed	Fri Jan 25 15:07:26 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3MDWE879UHCEDG5GGQD7BYWDIVE9BX
	3	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1024,""screenW"":1280}"	Thu Jan 24 14:37:22 EST 2019	6.136833333333334		https://requester.mturk.com/mturk/manageHIT?HITId=3MDWE879UHCEDG5GGQD7BYWDIVE9BX	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.93}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.95}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""left""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:22 EST 2019	0	Guess what someone else is trying to tell you	3JPSL1DZ5T9W6S2C1O1HN82CJYCANK	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""left"",""first_object"":""plant"",""second_object"":""hat"",""doors"":""closed""}"	Thu Jan 24 14:37:26 EST 2019	0	0	Thu Jan 24 15:28:21 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""44"",""gender"":""Female"",""education"":""3"",""problems"":""No."",""fairprice"":"".30"",""comments"":""""}"	NotReviewed	Fri Jan 25 15:28:21 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3MDWE879UHCEDG5GGQD7BYWDIVE9BX
	4	0	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1080,""screenW"":1920}"	Thu Jan 24 14:37:27 EST 2019	1.6985166666666667		https://requester.mturk.com/mturk/manageHIT?HITId=3R868ACW4SMPAOV40AZKPXP3DBVGZ1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 0.74}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 0.73}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:27 EST 2019	0	Guess what someone else is trying to tell you	3X65QVEQI1XUB7WP9PHTGBOBE6XLCV	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""right"",""first_object"":""plant"",""second_object"":""tape"",""doors"":""closed""}"	Thu Jan 24 14:37:40 EST 2019	0	0	Thu Jan 24 14:39:35 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""36"",""gender"":""Female"",""education"":""3"",""problems"":""no"",""fairprice"":""yes"",""comments"":""""}"	NotReviewed	Fri Jan 25 14:39:35 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3R868ACW4SMPAOV40AZKPXP3DBVGZ1
	4	1	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":768,""screenW"":1366}"	Thu Jan 24 14:37:27 EST 2019	2.791166666666667		https://requester.mturk.com/mturk/manageHIT?HITId=3R868ACW4SMPAOV40AZKPXP3DBVGZ1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""0""}, {""trial_num"": 2, ""target"": 0.93}, {""trial_num"": 3, ""target"": ""0""}, {""trial_num"": 4, ""target"": 0.82}, {""exclusion_num"": 1, ""target"": ""left""}, {""exclusion_num"": 2, ""target"": ""left""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:27 EST 2019	0	Guess what someone else is trying to tell you	3TEM0PF1Q67RJ3DHKSQL2XE5W8YD0E	"{""condition"":""incongruent"",""first_side"":""left"",""second_side"":""left"",""first_object"":""plant"",""second_object"":""tape"",""doors"":""closed""}"	Thu Jan 24 14:37:43 EST 2019	0	0	Thu Jan 24 14:40:54 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""1"",""asses"":""Yes"",""age"":""28"",""gender"":""Male"",""education"":""3"",""problems"":""NILL"",""fairprice"":""NO"",""comments"":""good""}"	NotReviewed	Fri Jan 25 14:40:54 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3R868ACW4SMPAOV40AZKPXP3DBVGZ1
	4	2	"{""Browser"":""Chrome"",""OS"":""Windows"",""screenH"":1080,""screenW"":1920}"	Thu Jan 24 14:37:27 EST 2019	3.4920333333333335		https://requester.mturk.com/mturk/manageHIT?HITId=3R868ACW4SMPAOV40AZKPXP3DBVGZ1	psychology cognitive science research yale university fun thinking	"[{""trial_num"": 1, ""target"": ""1""}, {""trial_num"": 2, ""target"": 1}, {""trial_num"": 3, ""target"": ""1""}, {""trial_num"": 4, ""target"": 1}, {""exclusion_num"": 1, ""target"": ""right""}, {""exclusion_num"": 2, ""target"": ""equal""}]"	3600	Play a simple cooperation game (please only do this HIT once!)			Submitted	Fri Jan 25 14:37:27 EST 2019	0	Guess what someone else is trying to tell you	33IZTU6J82B5II2AKUAH6ANG7ITSXI	"{""condition"":""incongruent"",""first_side"":""right"",""second_side"":""right"",""first_object"":""plant"",""second_object"":""tape"",""doors"":""closed""}"	Thu Jan 24 15:05:13 EST 2019	0	0	Thu Jan 24 15:10:07 EST 2019	1 cond	"{""language"":""English"",""enjoyment"":""2"",""asses"":""Yes"",""age"":""39"",""gender"":""Male"",""education"":""2"",""problems"":""There was not."",""fairprice"":""I wouldn't turn my nose up at more but this was fairly priced for the time that it takes. "",""comments"":""Eric is one cool frood. I bet he always knows where his towel is. ""}"	NotReviewed	Fri Jan 25 15:10:07 EST 2019	Reviewable	86400	3LC6UUY7PQL2LVO0ZUEVD0WV151DDM		$0.30	3R868ACW4SMPAOV40AZKPXP3DBVGZ1
